plate;parkingId
BEC005;100
CAC360;100
BBC982;100
ABA645;100
BBC511;100
ACC041;100
PLACA;100
ABB674;100
ADD852;100
ACB592;100
BDA367;100
BAA614;100
ABA115;100
ADD760;100
CAE032;100
ADD519;100
ADD520;100
ABA116;100
BEA864;100
BDA368;100
ACB728;100
ADE956;100
ADD761;100
BEA251;100
BCD643;100
BEA344;100
BAA246;100
ACB575;100
BBC049;100
CAC346;100
CAC347;100
BAA247;100
CAC348;100
BAA090;100
BAA265;100
AAE772;100
BAA266;100
BAA091;100
ACB405;100
BAA092;100
BBB899;100
BAA267;100
BCD647;100
BEA536;100
ACB356;100
ADD390;100
BBB838;100
CAC302;100
PLACA;100
BAA268;100
BAA030;100
BBC073;100
BAA269;100
BCD594;100
BBC074;100
BAA198;100
BBC009;100
BEA539;100
BBC076;100
CAC544;100
ADD378;100
BEA540;100
AAE759;100
ACB594;100
ADD379;100
BBC053;100
BEA541;100
ACB538;100
BDA127;100
BCC823;100
CAD761;100
BAB485;100
BDB749;100
ACA500;100
ABC588;100
BBC807;100
AAA833;100
AEE212;100
AEB378;100
BEB236;100
BEB799;100
BAD129;100
ABC695;100
BDB837;100
ABC696;100
BCE590;100
AAA929;100
AAA930;100
ABC697;100
BEB237;100
PLACA;100
BCA030;100
BDB838;100
BED592;100
BBC808;100
BEB863;100
ACC940;100
BDB840;100
BEB864;100
BBC809;100
ACC941;100
ABC698;100
BBC628;100
BCE417;100
ABC722;100
BCE960;100
ABE996;100
BED852;100
ACC837;100
ACC838;100
BBE013;100
BBD496;100
BED881;100
AAB196;100
ADE035;100
ADE036;100
AEA367;100
ACD554;100
BAC169;100
BEC368;100
BAD394;100
BBC676;100
BAD395;100
ADE038;100
BBD497;100
ACC194;100
ACD053;100
AEA369;100
BCE482;100
CAB168;100
BDE232;100
BDE233;100
PLACA;100
AAD492;100
BBA741;100
BCE486;100
BBA742;100
ACB895;100
CAC813;100
ABA036;100
CAC814;100
BCE123;100
CAD250;100
AAD596;100
BEB257;100
BBA834;100
ACA309;100
ADE181;100
BEB278;100
ACE812;100
BED794;100
BED827;100
BCA240;100
BBD582;100
CAA301;100
BDE663;100
BCC110;100
BDE553;100
ADC423;100
BCC892;100
BCA577;100
AEE412;100
BBB259;100
AEE396;100
ABB852;100
BCD024;100
ACA750;100
ADC425;100
BEC770;100
BCE291;100
ADD522;100
ACB729;100
BDE442;100
AED475;100
PLACA;100
BEA643;100
BAA379;100
BEA644;100
BAA696;100
BAA380;100
ACD134;100
CAA773;100
ABD245;100
BBE196;100
BBE239;100
ACA523;100
BCC863;100
ADC537;100
AAA109;100
AAE002;100
BBD438;100
BBB150;100
ACD135;100
CAC545;100
ACD438;100
ABB569;100
BEB480;100
BBD045;100
AEC939;100
AAC528;100
AAC355;100
BDD155;100
BDD291;100
BAE724;100
BCB550;100
ABA795;100
BAE758;100
BCB539;100
BCB551;100
BDD328;100
BAE759;100
BAB385;100
AAC501;100
BBD229;100
ABA896;100
ACC744;100
PLACA;100
ABE220;100
AEA053;100
AEA054;100
BEC196;100
AEC908;100
BAE714;100
ABE224;100
BBD682;100
ADB122;100
CAA242;100
ABE230;100
BCB552;100
AAC502;100
BDD325;100
ADB153;100
AEC943;100
CAA162;100
AED018;100
BAE830;100
AAD268;100
ACE861;100
AED676;100
BDE004;100
BDE005;100
ABC915;100
BBA526;100
BCC341;100
AAD269;100
ACC673;100
BAB317;100
BCA785;100
BDC030;100
BEB593;100
BCE961;100
AAB148;100
BEB924;100
BEB925;100
AEB567;100
CAD814;100
BED832;100
BDA241;100
PLACA;100
ABC892;100
BED833;100
BAB555;100
ADE820;100
BBC340;100
BBA505;100
BBD156;100
ADB860;100
ACC676;100
ABA812;100
BBD157;100
AED674;100
AED675;100
BCA454;100
BCC591;100
BDE284;100
BCC592;100
ADC142;100
BEB511;100
BEB512;100
CAB220;100
AAD546;100
BCA509;100
BDE111;100
BED919;100
BAD042;100
ABC591;100
ABC592;100
BBA427;100
AEB564;100
AEA068;100
BEA824;100
BCE156;100
AEB956;100
BAD724;100
BAD725;100
AEB957;100
AAB619;100
ABA364;100
ACB922;100
BCE157;100
PLACA;100
BAA849;100
ACC212;100
BEC046;100
BAB848;100
BEC665;100
CAE344;100
BAD786;100
ABD362;100
BAD787;100
BAC053;100
ABB565;100
BCA676;100
BBE183;100
BCC746;100
BBB089;100
CAA634;100
BAA074;100
CAC337;100
BEA333;100
BEA335;100
BBB884;100
BCC946;100
BAD686;100
BEC739;100
BAC402;100
AEE294;100
BDA224;100
BBB967;100
BDB129;100
CAC420;100
BEE029;100
BCA424;100
AAB340;100
ADA022;100
AAB341;100
BEE032;100
ABD176;100
AAB438;100
AEB875;100
BAD646;100
BCA534;100
PLACA;100
AAB472;100
BDC373;100
AAE829;100
ADB233;100
BCB579;100
ABE348;100
ABE255;100
BAB342;100
ACC642;100
BEC192;100
ADD562;100
BDA469;100
BAB829;100
AAE922;100
ACC713;100
BBE913;100
BBA532;100
BAB359;100
ACC270;100
ABA559;100
ABA864;100
BBC846;100
BAA976;100
BBC718;100
BCE552;100
ABA387;100
BEB154;100
AEA399;100
BEB562;100
BEB196;100
BEB638;100
CAE499;100
BEB213;100
ADE515;100
BEB598;100
BED789;100
ACE486;100
ABA891;100
BCE631;100
BAD004;100
BEB214;100
PLACA;100
ACE869;100
BCE864;100
BDC500;100
BAA421;100
CAD504;100
BAA423;100
CAC702;100
CAD513;100
BBD093;100
BBD136;100
BEB577;100
BBD137;100
BCE874;100
BEB578;100
BBD094;100
BEB579;100
BEB668;100
BDA025;100
BBD096;100
ABB033;100
BBD833;100
ADE699;100
BDA640;100
BAB560;100
CAC381;100
BAB562;100
BAD408;100
BED892;100
BBD445;100
ACE896;100
BAB630;100
ADE869;100
BAB631;100
BAB633;100
BCA302;100
ABC963;100
BAB995;100
ABB181;100
ACC767;100
CAD211;100
ACC282;100
PLACA;100
BEB117;100
BAA924;100
ABA447;100
ADB733;100
BCC196;100
BDA384;100
ADE971;100
CAE052;100
ADE973;100
AAB415;100
ACB913;100
BCE147;100
BCE148;100
ACD055;100
BEC417;100
ABA054;100
BCC346;100
BBA846;100
CAE346;100
ACB992;100
BEC275;100
BDC236;100
BDA538;100
BDA539;100
AEA137;100
CAE214;100
BAB886;100
BEC276;100
AAB429;100
ABB443;100
BDC238;100
BAA594;100
BAA595;100
BBC424;100
CAC871;100
ADD742;100
CAC460;100
BCA804;100
CAC461;100
AEC136;100
ADD449;100
PLACA;100
BBB939;100
CAC462;100
BDC532;100
BAA192;100
BEA462;100
ADA209;100
BCD875;100
AAB578;100
CAC551;100
ABD112;100
BCA395;100
BCA463;100
BDC145;100
BEE001;100
BEE066;100
ABD062;100
ABD114;100
BCA485;100
ADD131;100
BDC212;100
AAB406;100
AAE503;100
BAD585;100
BAB382;100
ADE517;100
CAD213;100
BDC114;100
BCA359;100
BAD305;100
CAD744;100
BAB154;100
ABA657;100
AEE210;100
CAD632;100
BBD210;100
ABA870;100
ABA871;100
BDA117;100
BCE776;100
BBD211;100
ACA497;100
PLACA;100
BAB371;100
BBD213;100
BBD333;100
ADE572;100
ACC561;100
BEB483;100
ADE573;100
BBD048;100
ACC854;100
BEB649;100
BAB221;100
ADE422;100
BCE847;100
ADE710;100
BAB239;100
BAB481;100
ABA873;100
ABB034;100
BBD348;100
BCE849;100
BAB482;100
ACA498;100
BCE850;100
BBC786;100
CAD313;100
BCE692;100
BBC950;100
ABA596;100
AAA989;100
AAB016;100
BED685;100
ACC414;100
AEB645;100
BED690;100
ACE711;100
AEB647;100
AEB454;100
BDB917;100
BCA113;100
BAD224;100
BAD434;100
PLACA;100
BED917;100
ACE714;100
AAB017;100
BAD225;100
AEB539;100
AEB540;100
BAB021;100
ACC384;100
BDA071;100
BEB426;100
CAD691;100
CAB091;100
BEB427;100
ADE335;100
BEB431;100
BCC533;100
CAD414;100
CAD127;100
BEC215;100
BCD460;100
BEC386;100
BBC425;100
CAD191;100
ADD744;100
ABA097;100
BBC228;100
BEC047;100
BCE523;100
ADE932;100
ABB246;100
BCA484;100
ADE933;100
BEC051;100
BAD537;100
BEC052;100
ABD161;100
BAB703;100
AEB834;100
BAB795;100
AEA134;100
BBD740;100
PLACA;100
AEA135;100
ABD162;100
BEE113;100
AAA842;100
ACE531;100
ABA047;100
BEE114;100
ACB907;100
ABD270;100
BEE209;100
BAD045;100
BED511;100
BAA540;100
AAB528;100
BEC076;100
BDC330;100
BDC331;100
AAB531;100
ABD272;100
BDC332;100
CAC236;100
ADA883;100
ABD978;100
BCB283;100
BCB284;100
BEE934;100
ABD980;100
ADD133;100
BBB781;100
AAC248;100
ABD982;100
BAE447;100
ADA884;100
BEA247;100
BDD180;100
BAE606;100
BEA248;100
BAE634;100
ADB048;100
BDA479;100
BEC302;100
PLACA;100
ACD317;100
BEC549;100
BBE032;100
CAE483;100
ADB064;100
BAC182;100
ADB065;100
AAC496;100
AEA382;100
ABE158;100
AEC848;100
AEA383;100
CAE484;100
CAA101;100
ADE489;100
BAE533;100
BDD214;100
ABE048;100
AAC485;100
AEC743;100
BDD290;100
ABB036;100
BBD216;100
BBB018;100
ABA874;100
CAD490;100
BBD350;100
BDA126;100
BBD071;100
AAE603;100
BDA613;100
ACC327;100
BDA614;100
AEA191;100
ABA492;100
BDA615;100
BAA967;100
BEB259;100
ACB284;100
ABA494;100
BDA318;100
PLACA;100
ABB090;100
BBD192;100
BDA183;100
BCE620;100
BCE621;100
BBD193;100
ACC707;100
ACC708;100
BDA000;100
BAB356;100
BAB665;100
ABB091;100
ABB216;100
BEB628;100
BAD348;100
ABA880;100
ADE579;100
AAB164;100
AEB569;100
BBC841;100
ADE900;100
BAB845;100
CAE165;100
ADB732;100
BAB846;100
BBD858;100
ABB537;100
BCA607;100
BAC033;100
BEC338;100
ACB695;100
CAE277;100
ABB474;100
ADA191;100
BBD796;100
BEC339;100
ABB475;100
BBD797;100
BCA609;100
BEB300;100
ACB618;100
PLACA;100
ACC543;100
AEB953;100
BCE816;100
BCA610;100
BAD721;100
BAB197;100
ABD295;100
ACC545;100
BCE464;100
ADB069;100
AEB955;100
BCE465;100
BEE227;100
BAD723;100
ADD641;100
BAA834;100
ABA361;100
ABA362;100
BAD161;100
BEA873;100
BCE223;100
ACD140;100
ABB278;100
ABB279;100
BEC085;100
ACD149;100
ADE966;100
BCE224;100
BEA299;100
BCE225;100
BAA622;100
ACD303;100
ACD304;100
BEC087;100
CAE045;100
BAB741;100
BDA376;100
ABB281;100
ACD151;100
ABB519;100
BEC375;100
PLACA;100
BEA919;100
CAC938;100
ACC020;100
ABA170;100
BEA921;100
BBC614;100
AAD659;100
BCC659;100
BBE371;100
BBE372;100
BBE374;100
BCC698;100
AAB277;100
ADC101;100
CAB478;100
AAD792;100
CAB622;100
BBA202;100
BDC408;100
BAD564;100
CAA034;100
BDD217;100
BAE664;100
AEC937;100
BDA559;100
AEA153;100
ABB442;100
BCE946;100
BBD142;100
BDD218;100
BCB473;100
BDA560;100
AAC499;100
BAB913;100
CAA145;100
BAE723;100
ADA987;100
ADE393;100
CAE234;100
ACD333;100
BBD299;100
PLACA;100
ABB561;100
BEB733;100
AEB429;100
BAB044;100
AEE225;100
ACA524;100
BBA652;100
BAB289;100
BCE762;100
AAA798;100
ADE316;100
BEB553;100
BBD118;100
ADE461;100
ACC634;100
ACC487;100
CAD538;100
BCE622;100
BAA901;100
BAB316;100
BCE540;100
ABA418;100
BBC853;100
ACC344;100
BCE959;100
BBC895;100
BBD079;100
AEB335;100
ACE954;100
ACE955;100
ACE956;100
BAD093;100
ABC662;100
BCA001;100
AEB336;100
AEB691;100
ACC625;100
BED564;100
BED565;100
AAA888;100
ADE429;100
PLACA;100
BEB509;100
ACC592;100
BCA356;100
ACE591;100
CAD500;100
BDB807;100
ABD027;100
ACE958;100
ABA740;100
ACC271;100
BCE557;100
ACC594;100
CAD198;100
BBC736;100
BAB247;100
ACC068;100
CAB008;100
AAD329;100
BDE055;100
ACB829;100
ACB830;100
BBC296;100
BAB746;100
BCE077;100
AAE987;100
CAE046;100
BCA386;100
BBA595;100
ABA058;100
BCE326;100
BEE090;100
CAC840;100
BAA558;100
ACC071;100
BCC432;100
BEA971;100
AED766;100
BBA597;100
AED767;100
ACB764;100
BEA670;100
PLACA;100
AEB807;100
ADA070;100
ADD791;100
AEA067;100
AEE301;100
BDD073;100
ABB846;100
AEB243;100
BBE103;100
BEA998;100
ACC581;100
CAA279;100
AAE159;100
ACA911;100
BDE904;100
ABD405;100
BCA768;100
AAB386;100
BBB657;100
BDE541;100
AED528;100
CAB534;100
ADC396;100
AAB444;100
BCE516;100
ADD085;100
AEA763;100
BBA284;100
BDC551;100
ABD502;100
ADA406;100
CAB409;100
ABA817;100
CAD157;100
CAD254;100
BDC109;100
BDA321;100
BBC768;100
BCE964;100
ABB650;100
BAA909;100
PLACA;100
ADE106;100
CAD585;100
BEB597;100
ABA641;100
ABA642;100
BAA416;100
ACB776;100
BBD989;100
BBD123;100
BAB290;100
ADE514;100
ACE524;100
ADE705;100
AEB271;100
BAB004;100
ACC700;100
ABC584;100
BCE914;100
ADE317;100
BAD034;100
BAA975;100
BAB352;100
BEB773;100
BDA113;100
BAD035;100
BAB146;100
BBD207;100
AEB684;100
ADC140;100
AAC250;100
AAD544;100
ABA741;100
CAD179;100
CAC220;100
ABA430;100
BAB468;100
BEB777;100
ACC859;100
ABB477;100
ABA466;100
BAB248;100
PLACA;100
ACC567;100
ACC568;100
ACC569;100
CAD199;100
CAD471;100
ACC899;100
BCE450;100
CAD790;100
ACC901;100
ADE749;100
ACC902;100
ADE750;100
BAB511;100
BAA828;100
BAB512;100
ACC178;100
BEB830;100
BAB513;100
BCE453;100
CAD791;100
BDA154;100
ADE751;100
BEB833;100
BAB515;100
ADE011;100
ACC904;100
BCE454;100
BAE692;100
AAC452;100
ACC276;100
BEB208;100
AAC580;100
BCB618;100
BCB619;100
CAA300;100
AAC581;100
BAA933;100
ABC691;100
BAE819;100
ACE616;100
CAA302;100
PLACA;100
BCB621;100
AAA922;100
AEB657;100
BAD124;100
ABC994;100
ABC692;100
ABC693;100
BEB230;100
BCA026;100
ADE130;100
BBD177;100
BAA934;100
CAA196;100
CAD281;100
ADE282;100
ACC450;100
BCA027;100
ABA597;100
ACC233;100
ADE071;100
ABA388;100
CAD093;100
ADE072;100
BDC088;100
CAD859;100
ABA414;100
BCE436;100
ACC165;100
BBC647;100
BEB616;100
BBE423;100
BAD342;100
BAA295;100
BCE986;100
BEA422;100
BCE988;100
BAB339;100
ADE027;100
BEB101;100
ACC187;100
ACC186;100
PLACA;100
BCE538;100
BEA353;100
CAD509;100
ACC821;100
ACC822;100
AAA362;100
BAB445;100
AAD535;100
BBA780;100
ABC563;100
BBA781;100
AAA803;100
BED472;100
CAD725;100
ADE691;100
BED858;100
BDA094;100
AEB601;100
ADE703;100
AAB168;100
ACC834;100
CAD741;100
BEB769;100
BEB770;100
AAB169;100
BEA695;100
AAD352;100
CAB033;100
ABB406;100
BDA520;100
BEA965;100
BDE087;100
BCE317;100
AED796;100
AAE962;100
CAD189;100
AEC007;100
BCE318;100
BBD904;100
ABA222;100
ABD226;100
PLACA;100
BDA734;100
ACD476;100
ACD477;100
BEC454;100
BCA561;100
ACA993;100
BCA562;100
BBD927;100
BCD260;100
AEB918;100
BBD826;100
ACD479;100
AEB920;100
ADE657;100
BDC314;100
BEA010;100
BEE202;100
BAD690;100
BBB515;100
ACD377;100
CAE295;100
ACD379;100
BAB981;100
AEA349;100
ABB658;100
ABB631;100
ACD503;100
BAC175;100
BBE016;100
AEA172;100
BDA803;100
BDA804;100
CAE477;100
BDA592;100
BAB495;100
CAE329;100
BAA941;100
BBD862;100
ADE137;100
BAA942;100
ABE231;100
PLACA;100
BCB554;100
BAA943;100
ABE232;100
BBD969;100
BAC124;100
BAC041;100
BBE017;100
BDD303;100
CAB514;100
BEB645;100
ADE147;100
BBD375;100
ACC774;100
BAA988;100
BCE949;100
BAB306;100
BBC862;100
ADE344;100
ACC503;100
AEB652;100
BEB742;100
BAB159;100
AAB235;100
BED921;100
ADE346;100
BDC082;100
BAD439;100
CAB193;100
BBD327;100
ACA257;100
BBD258;100
ABA925;100
ADE620;100
BBD259;100
CAB196;100
ADC112;100
BDA035;100
BBD260;100
BBA766;100
ACA239;100
BDA037;100
PLACA;100
AED936;100
BAB544;100
BDA038;100
BDA039;100
BDD942;100
BEB861;100
AED596;100
BCC242;100
ACC366;100
BAB007;100
ADE624;100
ACC628;100
ABA779;100
CAB162;100
CAB163;100
CAD553;100
ACA215;100
ADE470;100
CAD554;100
BCE932;100
BDA129;100
CAD763;100
AED925;100
ADC100;100
BEC308;100
ACB024;100
BDA562;100
CAB001;100
CAE390;100
AEE727;100
AEA364;100
BEC527;100
BEC309;100
BDA563;100
ACD550;100
ABB524;100
ACC507;100
CAE316;100
BCE784;100
ABA111;100
BDB808;100
PLACA;100
BCA067;100
AAA359;100
CAC881;100
BDB865;100
BAA612;100
BAD126;100
CAC882;100
BBC444;100
ADD757;100
BEC437;100
ABA113;100
ABC730;100
BAB514;100
BCE085;100
BBA474;100
AEA243;100
AED650;100
BCE086;100
ABE964;100
CAC770;100
BBC246;100
ABB548;100
BAC044;100
BAA532;100
BEC395;100
ADD758;100
BEC157;100
ABA140;100
BEC224;100
AEB922;100
BEE205;100
BBD956;100
AEA234;100
BDA665;100
AEE531;100
BCD096;100
AEE532;100
BEC384;100
CAE321;100
ABB529;100
AAE071;100
PLACA;100
BAC029;100
ABB530;100
ABB258;100
ACA278;100
BCC615;100
BDE309;100
AAD212;100
BCC267;100
ABE937;100
AAD213;100
CAA904;100
BDD302;100
BDD958;100
ACE864;100
ABE942;100
ADB801;100
BDE317;100
ADC167;100
BCC618;100
ACA280;100
CAB256;100
AAD569;100
ACD371;100
CAE073;100
ABB298;100
ADE990;100
ABC927;100
ADD173;100
BED859;100
BCE783;100
ABC992;100
BEB436;100
BCA321;100
BCA325;100
BCA326;100
AEB680;100
BBC999;100
ACE943;100
ACA255;100
ACE868;100
CAB210;100
PLACA;100
BDE275;100
BCA346;100
BED950;100
BDE276;100
ADE347;100
BAB517;100
BAB518;100
BED952;100
ACC914;100
ADE371;100
AAD533;100
BAB187;100
ACC915;100
ABA693;100
CAB366;100
BEB460;100
BEB461;100
CAB393;100
ACC539;100
ACE650;100
ABC667;100
AEE115;100
ADC290;100
ACC540;100
AEB405;100
AAB055;100
BBD050;100
BCA142;100
BCA143;100
ACC563;100
ACA229;100
BCE697;100
ACC425;100
AAD510;100
BCE698;100
BEB354;100
BBC935;100
BDA056;100
CAD633;100
ACA232;100
CAB188;100
PLACA;100
BBA831;100
ACC428;100
ADE277;100
ABA593;100
AEE005;100
ABA735;100
BBD072;100
BEB397;100
ACC470;100
BCB464;100
CAD469;100
BBD052;100
ADE398;100
BCE826;100
BCE742;100
BAB420;100
BEB703;100
ADE644;100
BDA573;100
ABB455;100
ADD753;100
ACD328;100
BEC194;100
ABA311;100
CAE238;100
AAD123;100
ACB969;100
BEC306;100
AEA285;100
ABB593;100
AEA156;100
BEC307;100
ADD673;100
BEA863;100
BBC446;100
BAB561;100
BCE131;100
ADD675;100
ABB203;100
ADC895;100
ACB059;100
PLACA;100
BBC422;100
BEA878;100
ABA071;100
BAA567;100
BBD866;100
ABB550;100
ACD415;100
BCC590;100
ADB126;100
BCC318;100
BCC320;100
BEC152;100
BBD950;100
BAB888;100
BEC473;100
BEE180;100
AEA314;100
BBD951;100
ACB788;100
BAA431;100
BCC587;100
CAB885;100
ADC138;100
AAE163;100
BBA786;100
AEE610;100
BCE029;100
BEC450;100
ACC171;100
BCE440;100
ADB102;100
ACC172;100
ABA327;100
ADE004;100
ADE005;100
ADE006;100
ADB103;100
AEC894;100
ABE203;100
AAC320;100
AAC463;100
PLACA;100
AAC321;100
ABE204;100
CAA202;100
ADB104;100
BDD275;100
BDD276;100
BCE947;100
BCB376;100
BDA651;100
ABA796;100
ACC658;100
ADB206;100
BAC010;100
AAC593;100
BCB628;100
AEA237;100
ABB539;100
ABB756;100
CAD677;100
ADE682;100
CAD468;100
ADE397;100
BBD051;100
BDB946;100
ACE747;100
BBD563;100
CAE016;100
AEC797;100
AEC798;100
BDD170;100
BDA348;100
BDB967;100
BDD171;100
ABA487;100
BEC054;100
BCA023;100
BCA024;100
ADE156;100
BAE690;100
ABE186;100
CAD248;100
PLACA;100
AEB303;100
ACE555;100
BCA248;100
BBC731;100
BEB170;100
BEB171;100
BCE526;100
CAD177;100
ADE086;100
ACC244;100
ABA402;100
ACC247;100
ADE630;100
ACC828;100
ABA581;100
BAB272;100
ACC626;100
BEB421;100
BEB370;100
ABA782;100
ACC652;100
BAD469;100
BBE917;100
BED471;100
ABC561;100
BCA351;100
ABC562;100
ABD024;100
AAB271;100
BED959;100
BBE911;100
BCE030;100
BDE198;100
BCE032;100
BAB960;100
CAB128;100
AEA295;100
ABB600;100
AEA296;100
ACD474;100
BDE200;100
PLACA;100
ABB603;100
AAD467;100
BAC048;100
ABB557;100
AEA249;100
BBD869;100
BBC396;100
BBD825;100
CAB968;100
ACD374;100
ACD375;100
CAC859;100
BAA579;100
ACD376;100
BEA835;100
CAC861;100
ADD726;100
BAE850;100
AEB890;100
BDA630;100
AAB488;100
BAC049;100
ADA149;100
BAD666;100
BEB993;100
ACD063;100
BDA326;100
BBD536;100
BBD537;100
BBD643;100
BAB798;100
BAB649;100
BAC274;100
ACC991;100
AAA037;100
CAD870;100
BEB824;100
BEB448;100
ACC523;100
BBD962;100
AEA458;100
PLACA;100
BBD017;100
BEB449;100
BBD374;100
BEC642;100
